"database_id","target_id","comparator_id","outcome_id","analysis_id","interaction_covariate_id","covariate_id","target_mean_before","comparator_mean_before","std_diff_before","target_mean_after","comparator_mean_after","std_diff_after"
"HIRA",763,680,662,1,NA,4001450202,0.048,0.028,0.104,0.032,0.031,0.007
"HIRA",763,680,662,1,NA,4001450210,0.048,0.028,0.104,0.032,0.031,0.007
"HIRA",763,680,662,1,NA,195306202,0.141,0.107,0.104,0.118,0.109,0.026
"HIRA",763,680,662,1,NA,195306210,0.141,0.107,0.104,0.118,0.109,0.026
"HIRA",763,680,662,1,NA,45772120210,0.141,0.107,0.104,0.118,0.109,0.026
"HIRA",763,680,662,1,NA,76784202,0.008,0.001,0.104,0.007,0.001,0.101
"HIRA",763,680,662,1,NA,76784210,0.008,0.001,0.104,0.007,0.001,0.101
"HIRA",763,680,662,1,NA,320741202,0.008,0.001,0.104,0.005,0.001,0.075
"HIRA",763,680,662,1,NA,376961210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,432768202,0.008,0.001,0.104,0.007,0.001,0.094
"HIRA",763,680,662,1,NA,432768210,0.008,0.001,0.104,0.007,0.001,0.094
"HIRA",763,680,662,1,NA,439256202,0.008,0.001,0.104,0.008,0.001,0.106
"HIRA",763,680,662,1,NA,439256210,0.008,0.001,0.104,0.008,0.001,0.106
"HIRA",763,680,662,1,NA,4030292210,0.008,0.001,0.104,0.01,0.001,0.126
"HIRA",763,680,662,1,NA,4055341202,0.008,0.001,0.104,0.005,0.001,0.076
"HIRA",763,680,662,1,NA,4055341210,0.008,0.001,0.104,0.005,0.001,0.076
"HIRA",763,680,662,1,NA,4069935202,0.008,0.001,0.104,0.006,0.001,0.092
"HIRA",763,680,662,1,NA,4069935210,0.008,0.001,0.104,0.006,0.001,0.092
"HIRA",763,680,662,1,NA,4111964210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4114720202,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4114720210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4127380210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4134336210,0.008,0.001,0.104,0.004,0.001,0.062
"HIRA",763,680,662,1,NA,4137952210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4265995210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4265996210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4265997210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4267977210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4271124210,0.008,0.001,0.104,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,46269732202,0.008,0.001,0.104,0.004,0.001,0.062
"HIRA",763,680,662,1,NA,46269732210,0.008,0.001,0.104,0.004,0.001,0.062
"HIRA",763,680,662,1,NA,193253210,0.043,0.024,0.104,0.038,0.025,0.075
"HIRA",763,680,662,1,NA,4189531210,0.03,0.015,0.104,0.028,0.015,0.086
"HIRA",763,680,662,1,NA,4092538202,0.008,0.019,-0.103,0.005,0.02,-0.132
"HIRA",763,680,662,1,NA,4092538210,0.008,0.019,-0.103,0.005,0.02,-0.132
"HIRA",763,680,662,1,NA,200169202,0.013,0.003,0.103,0.009,0.004,0.067
"HIRA",763,680,662,1,NA,200169210,0.013,0.003,0.103,0.009,0.004,0.067
"HIRA",763,680,662,1,NA,36713625202,0.013,0.003,0.103,0.007,0.004,0.041
"HIRA",763,680,662,1,NA,4113547210,0.186,0.148,0.103,0.164,0.151,0.035
"HIRA",763,680,662,1,NA,440129202,0.063,0.04,0.103,0.057,0.042,0.066
"HIRA",763,680,662,1,NA,440129210,0.063,0.04,0.103,0.057,0.042,0.066
"HIRA",763,680,662,1,NA,381591202,0.035,0.019,0.103,0.04,0.019,0.124
"HIRA",763,680,662,1,NA,4147761210,0.045,0.026,0.103,0.039,0.027,0.068
"HIRA",763,680,662,1,NA,133834202,0.053,0.032,0.102,0.051,0.032,0.095
"HIRA",763,680,662,1,NA,374022202,0.023,0.01,0.102,0.023,0.009,0.116
"HIRA",763,680,662,1,NA,77395202,0.01,0.002,0.102,0.009,0.002,0.089
"HIRA",763,680,662,1,NA,77395210,0.01,0.002,0.102,0.009,0.002,0.089
"HIRA",763,680,662,1,NA,80482202,0.01,0.002,0.102,0.005,0.002,0.05
"HIRA",763,680,662,1,NA,80482210,0.01,0.002,0.102,0.005,0.002,0.05
"HIRA",763,680,662,1,NA,197917202,0.01,0.002,0.102,0.008,0.002,0.076
"HIRA",763,680,662,1,NA,442274202,0.01,0.002,0.102,0.008,0.002,0.077
"HIRA",763,680,662,1,NA,443792210,0.01,0.002,0.102,0.007,0.002,0.077
"HIRA",763,680,662,1,NA,4035415210,0.01,0.002,0.102,0.009,0.002,0.089
"HIRA",763,680,662,1,NA,4170311210,0.01,0.002,0.102,0.009,0.002,0.089
"HIRA",763,680,662,1,NA,4180167210,0.01,0.002,0.102,0.005,0.002,0.05
"HIRA",763,680,662,1,NA,4262590210,0.01,0.002,0.102,0.005,0.002,0.05
"HIRA",763,680,662,1,NA,6003,0.038,0.06,-0.102,0.043,0.06,-0.077
"HIRA",763,680,662,1,NA,30133210,0.324,0.277,0.102,0.28,0.285,-0.013
"HIRA",763,680,662,1,NA,4200854210,0.055,0.034,0.102,0.037,0.038,-0.003
"HIRA",763,680,662,1,NA,45768719210,0.048,0.028,0.102,0.044,0.029,0.08
"HIRA",763,680,662,1,NA,4177206210,0.033,0.017,0.101,0.031,0.017,0.089
"HIRA",763,680,662,1,NA,4318544210,0.033,0.017,0.101,0.031,0.017,0.089
"HIRA",763,680,662,1,NA,42600414210,0.033,0.017,0.101,0.031,0.017,0.089
"HIRA",763,680,662,1,NA,320128202,0.286,0.242,0.101,0.24,0.241,-0.001
"HIRA",763,680,662,1,NA,320128210,0.286,0.242,0.101,0.24,0.241,-0.001
"HIRA",763,680,662,1,NA,437903210,0.108,0.079,0.101,0.082,0.082,0.002
"HIRA",763,680,662,1,NA,4201705210,0.038,0.021,0.101,0.041,0.02,0.123
"HIRA",763,680,662,1,NA,440674210,0.06,0.038,0.101,0.051,0.039,0.058
"HIRA",763,680,662,1,NA,4041541210,0.06,0.038,0.101,0.051,0.039,0.058
"HIRA",763,680,662,1,NA,4148593210,0.06,0.038,0.101,0.051,0.039,0.058
"HIRA",763,680,662,1,NA,4169747210,0.06,0.038,0.101,0.051,0.039,0.058
"HIRA",763,680,662,1,NA,75576210,0.153,0.119,0.101,0.138,0.122,0.046
"HIRA",763,680,662,1,NA,252662210,0.726,0.68,0.1,0.66,0.691,-0.065
"HIRA",763,680,662,1,NA,4114585202,0.09,0.064,0.1,0.083,0.068,0.057
"HIRA",763,680,662,1,NA,4114585210,0.09,0.064,0.1,0.083,0.068,0.057
"HIRA",763,680,662,1,NA,376707210,0.168,0.133,0.1,0.141,0.137,0.013
"HIRA",763,680,662,1,NA,4027731210,0.168,0.133,0.1,0.141,0.137,0.013
"HIRA",763,680,662,1,NA,4132556210,0.168,0.133,0.1,0.141,0.137,0.013
"HIRA",763,680,662,1,NA,316866210,0.286,0.243,0.099,0.24,0.241,-0.003
"HIRA",763,680,662,1,NA,78619202,0.018,0.007,0.099,0.011,0.007,0.041
"HIRA",763,680,662,1,NA,78619210,0.018,0.007,0.099,0.011,0.007,0.041
"HIRA",763,680,662,1,NA,4086195202,0.018,0.007,0.099,0.013,0.007,0.056
"HIRA",763,680,662,1,NA,434821202,0.005,0.015,-0.099,0.003,0.015,-0.134
"HIRA",763,680,662,1,NA,434821210,0.005,0.015,-0.099,0.003,0.015,-0.134
"HIRA",763,680,662,1,NA,138463210,0.025,0.012,0.099,0.024,0.012,0.089
"HIRA",763,680,662,1,NA,4146449210,0.025,0.012,0.099,0.024,0.012,0.089
"HIRA",763,680,662,1,NA,4160872210,0.025,0.012,0.099,0.024,0.012,0.089
"HIRA",763,680,662,1,NA,36716659202,0.025,0.012,0.099,0.024,0.012,0.089
"HIRA",763,680,662,1,NA,36716659210,0.025,0.012,0.099,0.024,0.012,0.089
"HIRA",763,680,662,1,NA,36716939210,0.025,0.012,0.099,0.024,0.012,0.089
"HIRA",763,680,662,1,NA,77162202,0.06,0.039,0.099,0.046,0.042,0.02
"HIRA",763,680,662,1,NA,4224118210,0.098,0.071,0.099,0.084,0.07,0.052
"HIRA",763,680,662,1,NA,4262178210,0.098,0.071,0.099,0.084,0.07,0.052
"HIRA",763,680,662,1,NA,4101468210,0.141,0.108,0.098,0.118,0.111,0.021
"HIRA",763,680,662,1,NA,4094683210,0.043,0.025,0.098,0.031,0.026,0.027
"HIRA",763,680,662,1,NA,433486210,0.168,0.133,0.098,0.141,0.137,0.012
"HIRA",763,680,662,1,NA,201621210,0.023,0.01,0.098,0.016,0.01,0.053
"HIRA",763,680,662,1,NA,200445202,0.02,0.008,0.098,0.025,0.009,0.127
"HIRA",763,680,662,1,NA,200445210,0.02,0.008,0.098,0.025,0.009,0.127
"HIRA",763,680,662,1,NA,7003,0.04,0.062,-0.098,0.036,0.062,-0.12
"HIRA",763,680,662,1,NA,77079202,0.088,0.062,0.098,0.056,0.066,-0.041
"HIRA",763,680,662,1,NA,24969210,0.344,0.299,0.098,0.296,0.307,-0.025
"HIRA",763,680,662,1,NA,4318534210,0.045,0.027,0.097,0.044,0.028,0.088
"HIRA",763,680,662,1,NA,442274210,0.013,0.004,0.097,0.01,0.004,0.069
"HIRA",763,680,662,1,NA,36714388202,0.013,0.026,-0.097,0.014,0.026,-0.084
"HIRA",763,680,662,1,NA,36714388210,0.013,0.026,-0.097,0.014,0.026,-0.084
"HIRA",763,680,662,1,NA,4208388210,0.108,0.08,0.096,0.081,0.083,-0.006
"HIRA",763,680,662,1,NA,4206591210,0.171,0.136,0.096,0.156,0.136,0.058
"HIRA",763,680,662,1,NA,4181062210,0.384,0.338,0.096,0.338,0.346,-0.015
"HIRA",763,680,662,1,NA,134668202,0.05,0.031,0.096,0.046,0.032,0.071
"HIRA",763,680,662,1,NA,134668210,0.05,0.031,0.096,0.046,0.032,0.071
"HIRA",763,680,662,1,NA,1002,49.882,48.016,0.096,49.024,47.932,0.056
"HIRA",763,680,662,1,NA,45766714210,0.382,0.336,0.095,0.336,0.343,-0.016
"HIRA",763,680,662,1,NA,75897210,0.053,0.033,0.095,0.038,0.035,0.019
"HIRA",763,680,662,1,NA,372652210,0.01,0.003,0.095,0.007,0.003,0.066
"HIRA",763,680,662,1,NA,443785210,0.01,0.003,0.095,0.008,0.003,0.069
"HIRA",763,680,662,1,NA,4243161202,0.015,0.005,0.095,0.015,0.006,0.093
"HIRA",763,680,662,1,NA,4018852210,0.108,0.08,0.095,0.09,0.081,0.034
"HIRA",763,680,662,1,NA,378523202,0.008,0.001,0.095,0.005,0.001,0.066
"HIRA",763,680,662,1,NA,380733202,0.008,0.001,0.095,0.005,0.001,0.068
"HIRA",763,680,662,1,NA,380733210,0.008,0.001,0.095,0.005,0.001,0.068
"HIRA",763,680,662,1,NA,432870210,0.008,0.001,0.095,0.006,0.001,0.092
"HIRA",763,680,662,1,NA,4047269210,0.008,0.001,0.095,0.008,0.001,0.105
"HIRA",763,680,662,1,NA,4054828210,0.008,0.001,0.095,0.004,0.001,0.054
"HIRA",763,680,662,1,NA,4103476210,0.008,0.001,0.095,0.005,0.001,0.068
"HIRA",763,680,662,1,NA,4164898202,0.008,0.001,0.095,0.006,0.001,0.077
"HIRA",763,680,662,1,NA,4164898210,0.008,0.001,0.095,0.006,0.001,0.077
"HIRA",763,680,662,1,NA,4236160210,0.008,0.001,0.095,0.004,0.001,0.049
"HIRA",763,680,662,1,NA,4252534210,0.008,0.001,0.095,0.01,0.001,0.117
"HIRA",763,680,662,1,NA,4299729210,0.008,0.001,0.095,0.006,0.001,0.094
"HIRA",763,680,662,1,NA,37110322210,0.008,0.001,0.095,0.006,0.001,0.077
"HIRA",763,680,662,1,NA,42709843210,0.008,0.001,0.095,0.008,0.001,0.105
"HIRA",763,680,662,1,NA,4033294210,0.168,0.134,0.095,0.141,0.138,0.008
"HIRA",763,680,662,1,NA,4129405210,0.023,0.011,0.094,0.015,0.011,0.034
"HIRA",763,680,662,1,NA,192438210,0.141,0.11,0.094,0.127,0.109,0.057
"HIRA",763,680,662,1,NA,81175202,0.018,0.007,0.094,0.013,0.007,0.059
"HIRA",763,680,662,1,NA,81175210,0.018,0.007,0.094,0.013,0.007,0.059
"HIRA",763,680,662,1,NA,378523210,0.018,0.007,0.094,0.012,0.007,0.051
"HIRA",763,680,662,1,NA,4150992210,0.018,0.007,0.094,0.014,0.007,0.065
"HIRA",763,680,662,1,NA,439708202,0.06,0.085,-0.094,0.064,0.082,-0.069
"HIRA",763,680,662,1,NA,4018050210,0.053,0.034,0.093,0.044,0.035,0.048
"HIRA",763,680,662,1,NA,380111202,0.116,0.088,0.093,0.1,0.09,0.033
"HIRA",763,680,662,1,NA,380111210,0.116,0.088,0.093,0.1,0.09,0.033
"HIRA",763,680,662,1,NA,4188177210,0.116,0.088,0.093,0.1,0.09,0.033
"HIRA",763,680,662,1,NA,4335888210,0.116,0.088,0.093,0.1,0.09,0.033
"HIRA",763,680,662,1,NA,43021807210,0.116,0.088,0.093,0.1,0.09,0.033
"HIRA",763,680,662,1,NA,199075202,0.085,0.061,0.093,0.076,0.06,0.064
"HIRA",763,680,662,1,NA,261880210,0.003,0.01,-0.093,0.003,0.01,-0.093
"HIRA",763,680,662,1,NA,4193182210,0.003,0.01,-0.093,0.007,0.01,-0.026
"HIRA",763,680,662,1,NA,4030291210,0.01,0.022,-0.092,0.008,0.022,-0.119
"HIRA",763,680,662,1,NA,4084229202,0.033,0.018,0.092,0.021,0.018,0.021
"HIRA",763,680,662,1,NA,4084229210,0.033,0.018,0.092,0.021,0.018,0.021
"HIRA",763,680,662,1,NA,435784210,0.008,0.018,-0.092,0.005,0.019,-0.126
"HIRA",763,680,662,1,NA,4228879210,0.251,0.213,0.091,0.199,0.218,-0.047
"HIRA",763,680,662,1,NA,201093210,0.171,0.138,0.091,0.16,0.142,0.051
"HIRA",763,680,662,1,NA,4265600210,0.171,0.138,0.091,0.152,0.142,0.03
"HIRA",763,680,662,1,NA,442176210,0.025,0.013,0.091,0.019,0.013,0.052
"HIRA",763,680,662,1,NA,4180770210,0.025,0.013,0.091,0.028,0.012,0.112
"HIRA",763,680,662,1,NA,81378202,0.013,0.004,0.091,0.008,0.005,0.042
"HIRA",763,680,662,1,NA,81378210,0.013,0.004,0.091,0.008,0.005,0.042
"HIRA",763,680,662,1,NA,4065997202,0.013,0.004,0.091,0.011,0.004,0.074
"HIRA",763,680,662,1,NA,37119138202,0.013,0.004,0.091,0.013,0.004,0.093
"HIRA",763,680,662,1,NA,37119138210,0.013,0.004,0.091,0.013,0.004,0.093
"HIRA",763,680,662,1,NA,40481632202,0.013,0.004,0.091,0.009,0.004,0.056
"HIRA",763,680,662,1,NA,40481632210,0.013,0.004,0.091,0.009,0.004,0.056
"HIRA",763,680,662,1,NA,4170143210,0.44,0.485,-0.091,0.464,0.481,-0.035
"HIRA",763,680,662,1,NA,4283893210,0.209,0.173,0.091,0.187,0.179,0.021
"HIRA",763,680,662,1,NA,432251210,0.035,0.02,0.091,0.03,0.02,0.063
"HIRA",763,680,662,1,NA,439708210,0.085,0.112,-0.091,0.091,0.11,-0.062
"HIRA",763,680,662,1,NA,433701210,0.183,0.15,0.091,0.175,0.154,0.056
"HIRA",763,680,662,1,NA,199978210,0.043,0.026,0.091,0.027,0.028,-0.007
"HIRA",763,680,662,1,NA,4154162210,0.158,0.127,0.09,0.105,0.134,-0.089
"HIRA",763,680,662,1,NA,141411210,0.015,0.006,0.09,0.01,0.006,0.045
"HIRA",763,680,662,1,NA,192956210,0.015,0.006,0.09,0.01,0.006,0.046
"HIRA",763,680,662,1,NA,4187768210,0.015,0.006,0.09,0.015,0.006,0.094
"HIRA",763,680,662,1,NA,4303233202,0.015,0.006,0.09,0.013,0.006,0.072
"HIRA",763,680,662,1,NA,4303233210,0.015,0.006,0.09,0.013,0.006,0.072
"HIRA",763,680,662,1,NA,46270371210,0.015,0.006,0.09,0.008,0.006,0.022
"HIRA",763,680,662,1,NA,199075210,0.093,0.068,0.09,0.08,0.068,0.047
"HIRA",763,680,662,1,NA,4112731210,0.045,0.028,0.09,0.044,0.028,0.086
"HIRA",763,680,662,1,NA,4164337210,0.045,0.028,0.09,0.044,0.028,0.086
"HIRA",763,680,662,1,NA,141094210,0.02,0.009,0.09,0.021,0.01,0.092
"HIRA",763,680,662,1,NA,4197912210,0.02,0.009,0.09,0.021,0.01,0.092
"HIRA",763,680,662,1,NA,373852202,0.038,0.022,0.09,0.039,0.023,0.088
"HIRA",763,680,662,1,NA,372328202,0.018,0.008,0.09,0.018,0.008,0.095
"HIRA",763,680,662,1,NA,381591210,0.048,0.03,0.089,0.051,0.031,0.103
"HIRA",763,680,662,1,NA,195588210,0.111,0.084,0.089,0.096,0.085,0.039
"HIRA",763,680,662,1,NA,261880202,0.003,0.009,-0.089,0.003,0.009,-0.09
"HIRA",763,680,662,1,NA,440029202,0.003,0.009,-0.089,0.003,0.009,-0.087
"HIRA",763,680,662,1,NA,256451202,0.186,0.222,-0.089,0.201,0.221,-0.049
"HIRA",763,680,662,1,NA,77310202,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,77310210,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,313219210,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,443537210,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,4042396210,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,4096099210,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,4133004210,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,4149782210,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,4221821210,0.01,0.003,0.088,0.009,0.003,0.083
"HIRA",763,680,662,1,NA,256451210,0.701,0.66,0.088,0.638,0.67,-0.069
"HIRA",763,680,662,1,NA,442121210,0.025,0.013,0.088,0.024,0.014,0.078
"HIRA",763,680,662,1,NA,4094986210,0.025,0.013,0.088,0.024,0.014,0.078
"HIRA",763,680,662,1,NA,73553202,0.116,0.089,0.087,0.091,0.094,-0.013
"HIRA",763,680,662,1,NA,194997210,0.023,0.011,0.087,0.026,0.012,0.106
"HIRA",763,680,662,1,NA,437903202,0.023,0.011,0.087,0.018,0.012,0.049
"HIRA",763,680,662,1,NA,80573202,0.008,0.002,0.086,0.004,0.002,0.039
"HIRA",763,680,662,1,NA,80573210,0.008,0.002,0.086,0.004,0.002,0.039
"HIRA",763,680,662,1,NA,374914210,0.008,0.002,0.086,0.006,0.001,0.095
"HIRA",763,680,662,1,NA,432923210,0.008,0.002,0.086,0.008,0.001,0.107
"HIRA",763,680,662,1,NA,4046351202,0.008,0.002,0.086,0.005,0.002,0.056
"HIRA",763,680,662,1,NA,4046351210,0.008,0.002,0.086,0.005,0.002,0.056
"HIRA",763,680,662,1,NA,4140090202,0.008,0.002,0.086,0.008,0.002,0.087
"HIRA",763,680,662,1,NA,4177206202,0.008,0.002,0.086,0.006,0.002,0.071
"HIRA",763,680,662,1,NA,4264033210,0.008,0.002,0.086,0.004,0.002,0.039
"HIRA",763,680,662,1,NA,4280657202,0.008,0.002,0.086,0.008,0.002,0.087
"HIRA",763,680,662,1,NA,4280657210,0.008,0.002,0.086,0.008,0.002,0.087
"HIRA",763,680,662,1,NA,4305080202,0.008,0.002,0.086,0.006,0.002,0.071
"HIRA",763,680,662,1,NA,4305080210,0.008,0.002,0.086,0.006,0.002,0.071
"HIRA",763,680,662,1,NA,4332151210,0.008,0.002,0.086,0.006,0.001,0.082
"HIRA",763,680,662,1,NA,36714927210,0.008,0.002,0.086,0.009,0.002,0.095
"HIRA",763,680,662,1,NA,40480160202,0.008,0.002,0.086,0.005,0.002,0.057
"HIRA",763,680,662,1,NA,42873109210,0.008,0.002,0.086,0.008,0.001,0.107
"HIRA",763,680,662,1,NA,192963202,0.028,0.015,0.086,0.027,0.015,0.082
"HIRA",763,680,662,1,NA,441039210,0.013,0.005,0.086,0.01,0.005,0.066
"HIRA",763,680,662,1,NA,4197094202,0.013,0.005,0.086,0.01,0.005,0.057
"HIRA",763,680,662,1,NA,4317258202,0.013,0.005,0.086,0.01,0.005,0.059
"HIRA",763,680,662,1,NA,4339469202,0.013,0.005,0.086,0.01,0.005,0.061
"HIRA",763,680,662,1,NA,4339469210,0.013,0.005,0.086,0.01,0.005,0.061
"HIRA",763,680,662,1,NA,36715918202,0.013,0.005,0.086,0.01,0.005,0.063
"HIRA",763,680,662,1,NA,36715918210,0.013,0.005,0.086,0.01,0.005,0.063
"HIRA",763,680,662,1,NA,201612210,0.02,0.01,0.086,0.018,0.01,0.069
"HIRA",763,680,662,1,NA,201621202,0.02,0.01,0.086,0.014,0.01,0.037
"HIRA",763,680,662,1,NA,4144765210,0.02,0.01,0.086,0.018,0.01,0.069
"HIRA",763,680,662,1,NA,4352876210,0.02,0.01,0.086,0.018,0.01,0.069
"HIRA",763,680,662,1,NA,432545202,0.005,0.013,-0.085,0.005,0.013,-0.083
"HIRA",763,680,662,1,NA,72418210,0.015,0.006,0.085,0.014,0.007,0.074
"HIRA",763,680,662,1,NA,40405599202,0.003,0.009,-0.085,0.002,0.009,-0.092
"HIRA",763,680,662,1,NA,40405599210,0.003,0.009,-0.085,0.002,0.009,-0.092
"HIRA",763,680,662,1,NA,4297098210,0.025,0.014,0.084,0.019,0.014,0.037
"HIRA",763,680,662,1,NA,443732210,0.055,0.076,-0.084,0.046,0.077,-0.128
"HIRA",763,680,662,1,NA,434621210,0.055,0.038,0.084,0.039,0.038,0.005
"HIRA",763,680,662,1,NA,4113997210,0.04,0.025,0.083,0.041,0.027,0.082
"HIRA",763,680,662,1,NA,192667202,0.033,0.019,0.083,0.022,0.02,0.015
"HIRA",763,680,662,1,NA,192667210,0.033,0.019,0.083,0.022,0.02,0.015
"HIRA",763,680,662,1,NA,78073202,0.023,0.012,0.083,0.018,0.012,0.05
"HIRA",763,680,662,1,NA,78073210,0.023,0.012,0.083,0.018,0.012,0.05
"HIRA",763,680,662,1,NA,374022210,0.023,0.012,0.083,0.023,0.011,0.097
"HIRA",763,680,662,1,NA,434872210,0.023,0.012,0.083,0.018,0.012,0.05
"HIRA",763,680,662,1,NA,4022211210,0.023,0.012,0.083,0.018,0.012,0.05
"HIRA",763,680,662,1,NA,4028865210,0.023,0.012,0.083,0.018,0.012,0.05
"HIRA",763,680,662,1,NA,43531639210,0.023,0.012,0.083,0.023,0.011,0.097
"HIRA",763,680,662,1,NA,4285898202,0.043,0.027,0.083,0.042,0.027,0.08
"HIRA",763,680,662,1,NA,4285898210,0.043,0.027,0.083,0.042,0.027,0.08
"HIRA",763,680,662,1,NA,4224968202,0.028,0.016,0.082,0.02,0.016,0.031
"HIRA",763,680,662,1,NA,4044878210,0.045,0.03,0.082,0.044,0.031,0.069
"HIRA",763,680,662,1,NA,438720202,0.045,0.064,-0.082,0.04,0.065,-0.11
"HIRA",763,680,662,1,NA,438720210,0.045,0.064,-0.082,0.04,0.065,-0.11
"HIRA",763,680,662,1,NA,195500210,0.035,0.022,0.082,0.037,0.022,0.088
"HIRA",763,680,662,1,NA,197236210,0.035,0.022,0.082,0.037,0.022,0.088
"HIRA",763,680,662,1,NA,37016195210,0.035,0.022,0.082,0.037,0.022,0.088
"HIRA",763,680,662,1,NA,40488439210,0.06,0.042,0.082,0.046,0.044,0.01
"HIRA",763,680,662,1,NA,134398202,0.01,0.003,0.082,0.012,0.004,0.1
"HIRA",763,680,662,1,NA,140168202,0.01,0.003,0.082,0.01,0.003,0.083
"HIRA",763,680,662,1,NA,197610202,0.01,0.003,0.082,0.008,0.004,0.052
"HIRA",763,680,662,1,NA,317576202,0.01,0.003,0.082,0.015,0.003,0.12
"HIRA",763,680,662,1,NA,317576210,0.01,0.003,0.082,0.015,0.003,0.12
"HIRA",763,680,662,1,NA,4015503202,0.01,0.003,0.082,0.01,0.003,0.081
"HIRA",763,680,662,1,NA,4015503210,0.01,0.003,0.082,0.01,0.003,0.081
"HIRA",763,680,662,1,NA,4133012210,0.01,0.003,0.082,0.01,0.003,0.081
"HIRA",763,680,662,1,NA,4177483210,0.01,0.003,0.082,0.007,0.003,0.052
"HIRA",763,680,662,1,NA,316127202,0.02,0.01,0.082,0.023,0.01,0.096
"HIRA",763,680,662,1,NA,316127210,0.02,0.01,0.082,0.023,0.01,0.096
"HIRA",763,680,662,1,NA,4054063202,0.02,0.01,0.082,0.014,0.011,0.028
"HIRA",763,680,662,1,NA,4054063210,0.02,0.01,0.082,0.014,0.011,0.028
"HIRA",763,680,662,1,NA,433316202,0.116,0.091,0.081,0.128,0.092,0.115
"HIRA",763,680,662,1,NA,433316210,0.116,0.091,0.081,0.128,0.092,0.115
"HIRA",763,680,662,1,NA,4229392210,0.116,0.091,0.081,0.128,0.092,0.115
"HIRA",763,680,662,1,NA,42596684210,0.01,0.02,-0.081,0.007,0.02,-0.119
"HIRA",763,680,662,1,NA,195977210,0.025,0.014,0.081,0.018,0.015,0.027
"HIRA",763,680,662,1,NA,81878202,0.04,0.026,0.081,0.039,0.026,0.074
"HIRA",763,680,662,1,NA,81878210,0.04,0.026,0.081,0.039,0.026,0.074
"HIRA",763,680,662,1,NA,195562210,0.04,0.026,0.081,0.031,0.027,0.025
"HIRA",763,680,662,1,NA,4006975210,0.04,0.026,0.081,0.031,0.027,0.025
"HIRA",763,680,662,1,NA,4079560210,0.04,0.026,0.081,0.039,0.026,0.074
"HIRA",763,680,662,1,NA,46270500210,0.013,0.023,-0.081,0.008,0.024,-0.127
"HIRA",763,680,662,1,NA,133444202,0.003,0.008,-0.081,0.002,0.009,-0.085
"HIRA",763,680,662,1,NA,4075249210,0.02,0.033,-0.08,0.017,0.032,-0.098
"HIRA",763,680,662,1,NA,4130851202,0.013,0.005,0.08,0.01,0.005,0.055
"HIRA",763,680,662,1,NA,76611202,0.033,0.02,0.08,0.022,0.021,0.002
"HIRA",763,680,662,1,NA,4147829210,0.033,0.02,0.08,0.028,0.021,0.047
"HIRA",763,680,662,1,NA,377886210,0.015,0.007,0.08,0.012,0.007,0.053
"HIRA",763,680,662,1,NA,4033051210,0.015,0.007,0.08,0.008,0.007,0.012
"HIRA",763,680,662,1,NA,4134593210,0.583,0.543,0.08,0.532,0.553,-0.041
"HIRA",763,680,662,1,NA,4059290210,0.063,0.045,0.08,0.047,0.045,0.008
"HIRA",763,680,662,1,NA,4033295210,0.108,0.085,0.08,0.095,0.086,0.031
"HIRA",763,680,662,1,NA,133834210,0.055,0.038,0.08,0.053,0.039,0.066
"HIRA",763,680,662,1,NA,4134146210,0.055,0.038,0.08,0.056,0.04,0.075
"HIRA",763,680,662,1,NA,23798202,0.161,0.133,0.079,0.134,0.138,-0.009
"HIRA",763,680,662,1,NA,23798210,0.161,0.133,0.079,0.134,0.138,-0.009
"HIRA",763,680,662,1,NA,4110480210,0.161,0.133,0.079,0.134,0.138,-0.009
"HIRA",763,680,662,1,NA,4221798210,0.028,0.016,0.079,0.016,0.017,-0.01
"HIRA",763,680,662,1,NA,4224968210,0.028,0.016,0.079,0.02,0.016,0.027
"HIRA",763,680,662,1,NA,435783202,0.018,0.03,-0.079,0.02,0.028,-0.055
